model,scope,prevalence,threshold,tp,fp,fn,tn,recall,fpr,precision,f1
raw100,4000,0.001,0.9994805844224834,11826,3,256,25170,0.9788114550571098,0.00011917530687641521,0.8915569299797297,0.9331489378040579
raw100,4000,0.01,0.9994805844224834,11826,3,256,25170,0.9788114550571098,0.00011917530687641521,0.9880898056364393,0.9834287462310862
raw100,4000,0.1,0.9994805844224834,11826,3,256,25170,0.9788114550571098,0.00011917530687641521,0.9989054033681903,0.9887563502024499
raw100,4500,0.001,0.9994805844224834,11806,5,252,25013,0.979101011776414,0.00019985610360540411,0.8306214057811581,0.8987701659805594
raw100,4500,0.01,0.9994805844224834,11806,5,252,25013,0.979101011776414,0.00019985610360540411,0.9801921950217585,0.9796462995443924
raw100,4500,0.1,0.9994805844224834,11806,5,252,25013,0.979101011776414,0.00019985610360540411,0.9981662703110123,0.9885417252753484
raw100,5000,0.001,0.9994805844224834,11816,2,219,24883,0.9818030743664312,8.036970062286517e-05,0.9244045710877482,0.9522396492498484
raw100,5000,0.01,0.9994805844224834,11816,2,219,24883,0.9818030743664312,8.036970062286517e-05,0.9919610784670032,0.9868559372634756
raw100,5000,0.1,0.9994805844224834,11816,2,219,24883,0.9818030743664312,8.036970062286517e-05,0.9992638087848074,0.9904564938337177
raw100,5500,0.001,0.9994805844224834,11785,1,226,24723,0.9811839147448173,4.044652968775279e-05,0.9604478477265728,0.9707051536292313
raw100,5500,0.01,0.9994805844224834,11785,1,226,24723,0.9811839147448173,4.044652968775279e-05,0.9959355920427911,0.9885047208117178
raw100,5500,0.1,0.9994805844224834,11785,1,226,24723,0.9811839147448173,4.044652968775279e-05,0.9996291380637038,0.9903206459465361
raw100,6000,0.001,0.9994805844224834,11774,1,229,24573,0.9809214363075898,4.06934158053227e-05,0.9602058039121067,0.9704530819089889
raw100,6000,0.01,0.9994805844224834,11774,1,229,24573,0.9809214363075898,4.06934158053227e-05,0.9959097945893519,0.9883587944916609
raw100,6000,0.1,0.9994805844224834,11774,1,229,24573,0.9809214363075898,4.06934158053227e-05,0.9996267753577126,0.9901857743022903
raw100,6500,0.001,0.9994805844224834,11797,1,201,24451,0.983247207867978,4.0896450188123673e-05,0.9601060017904168,0.9715388235406333
raw100,6500,0.01,0.9994805844224834,11797,1,201,24451,0.983247207867978,4.0896450188123673e-05,0.995899154106498,0.9895327413950235
raw100,6500,0.1,0.9994805844224834,11797,1,201,24451,0.983247207867978,4.0896450188123673e-05,0.999625800797625,0.9913688604884446
raw100,7000,0.001,0.9994805844224834,11757,2,211,24331,0.9823696524064172,8.219290675214729e-05,0.9228631016140592,0.9516870864603746
raw100,7000,0.01,0.9994805844224834,11757,2,211,24331,0.9823696524064172,8.219290675214729e-05,0.9917849143713298,0.9870548314594857
raw100,7000,0.1,0.9994805844224834,11757,2,211,24331,0.9823696524064172,8.219290675214729e-05,0.9992475545759486,0.9907367269499819
raw100,7500,0.001,0.9994805844224834,11736,1,212,24237,0.9822564445932374,4.1257529499133594e-05,0.9597289978495459,0.9708620596196877
raw100,7500,0.01,0.9994805844224834,11736,1,212,24237,0.9822564445932374,4.1257529499133594e-05,0.9958589416146939,0.9890109243647635
raw100,7500,0.1,0.9994805844224834,11736,1,212,24237,0.9822564445932374,4.1257529499133594e-05,0.9996221175711534,0.9908632000841633
raw100,8000,0.001,0.9994805844224834,11684,0,236,24164,0.9802013422818792,0.0,1.0,0.9900016946280292
raw100,8000,0.01,0.9994805844224834,11684,0,236,24164,0.9802013422818792,0.0,1.0,0.9900016946280292
raw100,8000,0.1,0.9994805844224834,11684,0,236,24164,0.9802013422818792,0.0,1.0,0.9900016946280291
raw100,8500,0.001,0.9994805844224834,11713,0,205,24103,0.9827991273703641,0.0,1.0,0.9913249545089078
raw100,8500,0.01,0.9994805844224834,11713,0,205,24103,0.9827991273703641,0.0,1.0,0.9913249545089078
raw100,8500,0.1,0.9994805844224834,11713,0,205,24103,0.9827991273703641,0.0,1.0,0.9913249545089078
raw100,9000,0.001,0.9994805844224834,11670,1,226,24027,0.9810020174848688,4.16181122024305e-05,0.9593415140064042,0.9700508651413554
raw100,9000,0.01,0.9994805844224834,11670,1,226,24027,0.9810020174848688,4.16181122024305e-05,0.9958175817540842,0.9883542809103593
raw100,9000,0.1,0.9994805844224834,11670,1,226,24027,0.9810020174848688,4.16181122024305e-05,0.9996183289704824,0.9902226837060342
raw100,9500,0.001,0.9994805844224834,11666,0,223,23975,0.9812431659517201,0.0,1.0,0.9905327955848017
raw100,9500,0.01,0.9994805844224834,11666,0,223,23975,0.9812431659517201,0.0,1.0,0.9905327955848017
